"개방시설명",개방장소명,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,소재지지번주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자
"월계3동주민센터 다목적실(3층)",월계3동주민센터,다목적실,일,09:00,21:00,10:00,17:00,N,,,,,40,57,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 석계로 59,,서울특별시 노원구청,월계3동주민센터,02-2116-2463,http://yeyak.seoul.go.kr/,37.61999186,127.0628833,2023-07-26
"월계3동주민센터 다용도방(3층)",월계3동주민센터,다목적실,일,09:00,21:00,10:00,17:00,N,,,,,20,45,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 석계로 59,,서울특별시 노원구청,월계3동주민센터,02-2116-2463,http://yeyak.seoul.go.kr/,37.61999186,127.0628833,2023-07-26
"공릉1동주민센터 공릉행복문화창작소 두드림",공릉1동주민센터,다목적실,일,10:00,20:00,10:00,17:00,N,,,,,100,158,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 동일로186길 3-24,,서울특별시 노원구청,공릉1동주민센터,02-2116-2493,http://yeyak.seoul.go.kr/,37.624758,127.0737505,2023-07-26
"공릉2동주민센터 시네마실(지하)",공릉2동주민센터,다목적실,연중무휴,09:00,18:00,09:00,18:00,N,,,,,50,50,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로1길 68,,서울특별시 노원구청,공릉2동주민센터,02-2116-2524,http://yeyak.seoul.go.kr/,37.621237,127.083388,2023-07-26
"공릉2동주민센터 주민사랑방(2층)",공릉2동주민센터,다목적실,연중무휴,09:00,18:00,09:00,18:00,N,,,,,30,50,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로1길 68,,서울특별시 노원구청,공릉2동주민센터,02-2116-2524,http://yeyak.seoul.go.kr/,37.621237,127.083388,2023-07-26
"공릉2동주민센터 다목적방(3층)",공릉2동주민센터,다목적실,연중무휴,09:00,18:00,09:00,18:00,N,,,,,150,301.31,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로1길 68,,서울특별시 노원구청,공릉2동주민센터,02-2116-2524,http://yeyak.seoul.go.kr/,37.621237,127.083388,2023-07-26
"공릉2동주민센터 다용도실(1층)",공릉2동주민센터,다목적실,연중무휴,09:00,18:00,09:00,18:00,N,,,,,20,50,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로1길 68,,서울특별시 노원구청,공릉2동주민센터,02-2116-2524,http://yeyak.seoul.go.kr/,37.621237,127.083388,2023-07-26
"하계1동주민센터 다용도방(지하1층)",하계1동주민센터,다목적실,월+화+수+목+금+토,09:00,21:00,09:00,18:00,N,,,,,15,36.4,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로 261,,서울특별시 노원구청,하계1동주민센터,02-2116-2564,http://yeyak.seoul.go.kr/,37.640523,127.072542,2023-07-26
"하계1동주민센터 다목적실(2층)",하계1동주민센터,다목적실,월+화+수+목+금+토,09:00,21:00,09:00,18:00,N,,,,,30,121.4,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로 261,,서울특별시 노원구청,하계1동주민센터,02-2116-2564,http://yeyak.seoul.go.kr/,37.640523,127.072542,2023-07-26
"하계2동주민센터 다목적교실(2층)",하계2동주민센터,다목적실,일,09:00,20:00,09:00,18:00,N,,,,,20,60,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 공릉로55길 88,,서울특별시 노원구청,하계2동주민센터,02-2116-2592,http://yeyak.seoul.go.kr/,37.632006,127.067938,2023-07-26
"하계2동주민센터 다목적실(2층)",하계2동주민센터,다목적실,일,18:00,20:00,09:00,18:00,N,,,,,25,80,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 공릉로55길 88,,서울특별시 노원구청,하계2동주민센터,02-2116-2592,http://yeyak.seoul.go.kr/,37.632006,127.067938,2023-07-26
"중계2,3동주민센터 다목적실(2층)","중계2,3동주민센터",다목적실,일,09:00,21:00,09:00,18:00,N,,,,,30,100,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로17길56,,서울특별시 노원구청,"중계2,3동주민센터",02-2116-2678,http://yeyak.seoul.go.kr/,37.64212979,127.068715,2023-07-26
"중계2,3동주민센터 회의실(2층)","중계2,3동주민센터",회의실,일,09:00,21:00,09:00,18:00,N,,,,,80,300,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로17길56,,서울특별시 노원구청,"중계2,3동주민센터",02-2116-2678,http://yeyak.seoul.go.kr/,37.64212979,127.068715,2023-07-26
"중계4동주민센터 다목적실(2층)",중계4동주민센터,다목적실,연중무휴,09:00,19:00,09:00,18:00,N,,,,,150,149,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 덕릉로82길 50,,서울특별시 노원구청,중계4동주민센터,02-2116-2714,http://yeyak.seoul.go.kr/,37.658728,127.077958,2023-07-26
"중계4동주민센터 북카페(3층)",중계4동주민센터,다목적실,연중무휴,09:00,18:00,10:00,13:00,N,,,,,10,35,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 덕릉로82길 50,,서울특별시 노원구청,중계4동주민센터,02-2116-2714,http://yeyak.seoul.go.kr/,37.658728,127.077958,2023-07-26
"상계1동주민센터 강의실(4층)",상계1동주민센터,다목적실,토+일,18:00,20:00,00:00,00:00,N,,,,,50,271.79,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 동일로 1697,,서울특별시 노원구청,상계1동 주민센터,02-2116-2747,http://yeyak.seoul.go.kr/,37.67992984,127.054976,2023-07-26
"상계1동주민센터 다목적실(5층)",상계1동주민센터,다목적실,토+일,16:00,18:00,00:00,00:00,N,,,,,50,277.44,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 동일로 1697,,서울특별시 노원구청,상계1동주민센터,02-2116-2747,http://yeyak.seoul.go.kr/,37.67992984,127.054976,2023-07-26
"상계5동주민센터 다목적실(4층)",상계5동주민센터,다목적실,월+화+수+목+금+토,06:30,21:30,10:00,18:00,N,,,,,20,95,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 한글비석로 434,,서울특별시 노원구청,상계5동주민센터,02-2116-2835,http://yeyak.seoul.go.kr/,37.6629807673,127.0693673221,2023-07-26
"상계5동주민센터 강당(3층)",상계5동주민센터,강당,월+화+수+목+금+토,06:30,21:30,10:00,18:00,N,,,,,20,75.24,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 한글비석로 434,,서울특별시 노원구청,상계5동주민센터,02-2116-2835,http://yeyak.seoul.go.kr/,37.6629807673,127.0693673221,2023-07-26
"중계본동주민센터 다목적실(2층)",중계본동주민센터,다목적실,일,09:00,19:00,09:00,18:00,N,,,,,20,149,,공공서비스예약시스템,공공서비스예약시스템 미등록,서울특별시 노원구 중계로 143,,서울특별시 노원구청,중계본동주민센터,02-2116-2613,,37.6478032840,127.0802862401,2023-07-26
"중계본동주민센터 주민참여방(2층)",중계본동주민센터,다목적실,일,10:00,22:00,12:00,18:00,N,,,,,20,35,,공공서비스예약시스템,공공서비스예약시스템 미등록,서울특별시 노원구 중계로 143,,서울특별시 노원구청,중계본동주민센터,02-2116-2613,,37.6478032840,127.0802862401,2023-07-26
"중계본동주민센터 탁구장(지하1층)",중계본동주민센터,다목적실,일,10:00,22:00,10:00,13:00,N,,,,,20,35,,공공서비스예약시스템,공공서비스예약시스템 미등록,서울특별시 노원구 중계로 143,,서울특별시 노원구청,중계본동주민센터,02-2116-2613,,37.6478032840,127.0802862401,2023-07-26
"노원평생교육원 강당(2층)",노원평생교육원,강당,일,09:00,21:00,09:00,17:00,Y,1,30000,1,30000,100,142.2,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 동일로217길48,,서울특별시 노원구청,평생학습과,02-2116-4002,http://yeyak.seoul.go.kr/,37.653072,127.057942,2023-07-26
"노원평생교육원 강의실(4층)",노원평생교육원,강의실,일,09:00,21:00,09:00,17:00,Y,1,10000,1,10000,20,92.1,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 동일로217길48,,서울특별시 노원구청,평생학습과,02-2116-4002,http://yeyak.seoul.go.kr/,37.653072,127.057942,2023-07-26
"노원평생교육원 밴드연습실(지하2층)",노원평생교육원,다목적실,일,09:00,21:00,09:00,17:00,Y,1,15000,1,15000,20,65.5,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 동일로217길48,,서울특별시 노원구청,평생학습과,02-2116-4002,http://yeyak.seoul.go.kr/,37.653072,127.057942,2023-07-26
"노원평생교육원 동아리방(7층)",노원평생교육원,동아리실,일,09:00,21:00,09:00,17:00,Y,1,5000,1,5000,20,41.3,,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 동일로217길48,,서울특별시 노원구청,평생학습과,02-2116-4002,http://yeyak.seoul.go.kr/,37.653072,127.057942,2023-07-26
