"개방시설명",개방장소명,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,소재지지번주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자
"서대문구 서대문문화회관 대극장",서대문문화회관,기타,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,1,,589,735,방음시설+무대,인터넷,,서울특별시 서대문구 백련사길 39,서울특별시 서대문구 홍은동 산26-155,서울특별시 서대문구 도시관리공단,서대문구 도시관리공단,02-360-8683,http://www.sscmc.or.kr/,37.58075973,126.9315574,2023-07-14
"서대문구청 대강당",서대문구청,강당,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,,,400,561.6,빔프로젝터+ 마이크,인터넷,,서울특별시 서대문구 연희로 248,서울특별시 서대문구 연희동 168-6,서울특별시 서대문구청,서대문구청 행정지원과,02-330-1310,http://www.sdm.go.kr/index.do,37.579119,126.9367592,2023-07-14
"서대문구청 제2회의실",서대문구청,회의실,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,,,12,19.35,칠판+책상+의자,인터넷,,서울특별시 서대문구 연희로 248,서울특별시 서대문구 연희동 168-6,서울특별시 서대문구청,서대문구청 행정지원과,02-330-1310,http://www.sdm.go.kr/index.do,37.579119,126.9367592,2023-07-14
"서대문구청 제1세미나실",서대문구청,회의실,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,,,8,14.4,칠판+책상+의자,인터넷,,서울특별시 서대문구 연희로 248,서울특별시 서대문구 연희동 168-6,서울특별시 서대문구청,서대문구청 행정지원과,02-330-1310,http://www.sdm.go.kr/index.do,37.579119,126.9367592,2023-07-14
"서대문구청 제2세미나실",서대문구청,회의실,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,,,8,14.4,칠판+책상+의자,인터넷,,서울특별시 서대문구 연희로 248,서울특별시 서대문구 연희동 168-6,서울특별시 서대문구청,서대문구청 행정지원과,02-330-1310,http://www.sdm.go.kr/index.do,37.579119,126.9367592,2023-07-14
"서대문구청 제3세미나실",서대문구청,회의실,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,,,12,19.4,칠판+책상+의자,인터넷,,서울특별시 서대문구 연희로 248,서울특별시 서대문구 연희동 168-6,서울특별시 서대문구청,서대문구청 행정지원과,02-330-1310,http://www.sdm.go.kr/index.do,37.579119,126.9367592,2023-07-14
"서대문구청 제1회의실",서대문구청,회의실,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,,,30,81,칠판+책상+의자,인터넷,,서울특별시 서대문구 연희로 248,서울특별시 서대문구 연희동 168-6,서울특별시 서대문구청,서대문구청 행정지원과,02-330-1310,http://www.sdm.go.kr/index.do,37.579119,126.9367592,2023-07-14
"서대문구청 열린쉼터",서대문구청,기타,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,,,20,50,테이블+의자,인터넷,,서울특별시 서대문구 연희로 248,서울특별시 서대문구 연희동 168-6,서울특별시 서대문구청,서대문구청 행정지원과,02-330-1310,http://www.sdm.go.kr/index.do,37.579119,126.9367592,2023-07-14
"서대문구 충현동 자치회관 4층 강의실",충현동 자치회관,강의실,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,1,,15,45,칠판+책상+의자,인터넷,,서울특별시 서대문구 경기대로 40,서울특별시 서대문구 북아현동 1-90,서울특별시 서대문구 충현동 주민센터,충현동 자치회관,02-330-8172,http://www.sdm.go.kr/dong/ch/index.do,37.562904,126.9623757,2023-07-14
"서대문구 충현동 자치회관  5층 대강당",충현동 자치회관,다목적실,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,1,,25,99,요가매트,인터넷,,서울특별시 서대문구 경기대로 40,서울특별시 서대문구 북아현동 1-90,서울특별시 서대문구 충현동 주민센터,충현동 자치회관,02-330-8172,http://www.sdm.go.kr/dong/ch/index.do,37.562904,126.9623757,2023-07-14
"서대문구 천연동 자치회관 지하음악교실",천연동 자치회관,민원등기타,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,1,,50,94,빔프로젝터+ 마이크,인터넷,,서울특별시 서대문구 성산로 694,서울특별시 서대문구 영천동 101,서울특별시 서대문구 천연동 주민센터,천연동 주민센터,02-330-8283,http://www.sdm.go.kr/dong/cy/index.do,37.571122,126.959079,2023-07-14
"서대문구 천연동 자치회관 2층 두루방",천연동 자치회관,민원등기타,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,1,,20,34.2,칠판+책상+의자,인터넷,,서울특별시 서대문구 성산로 694,서울특별시 서대문구 영천동 101,서울특별시 서대문구 천연동 주민센터,천연동 주민센터,02-330-8283,http://www.sdm.go.kr/dong/cy/index.do,37.571122,126.959079,2023-07-14
"서대문구 천연동 자치회관 4층 학습실",천연동 자치회관,민원등기타,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,1,,50,94,빔프로젝터+ 마이크,인터넷,,서울특별시 서대문구 성산로 694,서울특별시 서대문구 영천동 101,서울특별시 서대문구 천연동 주민센터,천연동 주민센터,02-330-8283,http://www.sdm.go.kr/dong/cy/index.do,37.571122,126.959079,2023-07-14
"서대문구 천연동 자치회관 3층 요리교실",천연동 자치회관,회의실,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,1,,20,34.2,칠판+책상+의자,인터넷,,서울특별시 서대문구 성산로 694,서울특별시 서대문구 영천동 101,서울특별시 서대문구 천연동 주민센터,천연동 주민센터,02-330-8283,http://www.sdm.go.kr/dong/cy/index.do,37.571122,126.959079,2023-07-14
"서대문구 북아현동 주민센터 취미교양실(301호)2016년",북아현동 주민센터,강의실,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,1,,20,55,칠판+책상+의자,인터넷,,서울특별시 서대문구 북아현로 24,서울특별시 서대문구 북아현동 129-37,서울특별시 서대문구 북아현동 주민센터,북아현동 주민센터,02-330-6763,http://www.sdm.go.kr/dong/bah/index.do,37.559426,126.9570364,2023-07-14
"서대문구 북아현동 주민센터 지혜나눔방",북아현동 주민센터,강의실,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,1,,30,64,칠판+책상+의자,인터넷,,서울특별시 서대문구 북아현로 24,서울특별시 서대문구 북아현동 129-37,서울특별시 서대문구 북아현동 주민센터,북아현동 주민센터,02-330-6763,http://www.sdm.go.kr/dong/bah/index.do,37.559426,126.9570364,2023-07-14
"서대문구 북아현동주민센터 문화사랑방",북아현동 주민센터,다목적실,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,1,,30,64,거울+의자,인터넷,,서울특별시 서대문구 북아현로 24,서울특별시 서대문구 북아현동 129-37,서울특별시 서대문구 북아현동 주민센터,북아현동 주민센터,02-330-6763,http://www.sdm.go.kr/dong/bah/index.do,37.559426,126.9570364,2023-07-14
"서대문구 북아현동  주민센터 지하 음악교실",북아현동 주민센터,민원등기타,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,1,,10,30,방음장치+스피커+거울+의자,인터넷,,서울특별시 서대문구 북아현로 24,서울특별시 서대문구 북아현동 129-37,서울특별시 서대문구 북아현동 주민센터,북아현동 주민센터,02-330-6763,http://www.sdm.go.kr/dong/bah/index.do,37.559426,126.9570364,2023-07-14
"서대문구 연희동 주민센터 3층 미래창작소",연희동 주민센터,회의실,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,1,,30,79,칠판+책상+의자,인터넷,,서울특별시 서대문구 연희로 189,서울특별시 서대문구 연희동 77-9,서울특별시 서대문구 연희동 주민센터,연희동 주민센터,02-330-8173,http://www.sdm.go.kr/dong/yh/index.do,37.573836,126.9352207,2023-07-14
"서대문구 연희동 자치회관 2층 문화교실",연희동 자치회관,강의실,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,1,,8,13.2,칠판+책상+의자,인터넷,,서울특별시 서대문구 증가로13-10,서울특별시 서대문구 연희동 77-9,서울특별시 서대문구 연희동 주민센터,연희동 자치회관,02-330-8173,http://www.sdm.go.kr/dong/yh/index.do,37.56933601,126.9307755,2023-07-14
"서대문구 홍제1동 자치회관 4층 문화2실",홍제1동 자치회관,강의실,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,1,,20,50.9,칠판+책상+의자,인터넷,,서울특별시 서대문구 통일로27길 19,서울특별시 서대문구 홍제동 85-1,서울특별시 서대문구 홍제1동 주민센터,홍제1동 자치회관,02-330-8121,http://www.sdm.go.kr/dong/hj1/index.do,37.583111,126.948435,2023-07-14
"서대문구 홍제1동자치회관 4층 문화1실",홍제1동 자치회관,강의실,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,1,,20,50.9,칠판+책상+의자,인터넷,,서울특별시 서대문구 통일로27길 19,서울특별시 서대문구 홍제동 85-1,서울특별시 서대문구 홍제1동 주민센터,홍제1동 자치회관,02-330-8121,http://www.sdm.go.kr/dong/hj1/index.do,37.583111,126.948435,2023-07-14
"서대문구 홍제2동 주민센터 2층 지층 소극장",홍제2동 주민센터,민원등기타,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,1,,12,26.4,칠판+책상+의자,인터넷,,서울특별시 서대문구 통일로34길 27,서울특별시 서대문구 홍제동 459-4,서울특별시 서대문구 홍제2동 주민센터,홍제2동 주민센터,02-330-8689,http://www.sdm.go.kr/dong/hj2/index.do,37.58610547,126.949329,2023-07-14
"서대문구청 제3회의실",서대문구청,회의실,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,N,1,0,1,,15,30,칠판+책상+의자,인터넷,,서울특별시 서대문구 연희로 248,서울특별시 서대문구 연희동 168-6,서울특별시 서대문구청,서대문구청 행정지원과,02-330-1310,http://www.sdm.go.kr/index.do,37.579119,126.9367592,2023-07-14
